OBJECTID,KHETNAME,KHETCODE,SROKCODE,KHUMCODE,KHUMNAME,SROKNAME,Perimet,Area,Ha,headwork,history,health,irripro,pagoda,school,canal,building,FAM19,MAL19,FEM19,FAM17,MAL17,FEM17,vilage_n,settel_h,orchard,crop,paddy_h,urban_h,srok,khum,khet,para,area_1,hect,lat,long,lat1,long1
"853",Kampong Chhnang,"04","0405","040505",Longveaek,Kampong Tralach,34118.356159,49334002.317500,4933.400232,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.400000,0.000000,13.680000,984.680000,14.890000,Kampong Tralach,Longveaek,Kampong Chhnang,34118.356,49334002.318,4933.400,11.870000,104.7420,12.550,104.610
"882",Kampong Chhnang,"04","0405","040504",Kampong Tralach,Kampong Tralach,33768.533332,37803297.618600,3780.329762,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,758.000000,1468.000000,3136.000000,3714.000000,1471.000000,3072.000000,3681.000000,6.000000,219.900000,0.000000,13.680000,2166.080000,224.000000,Kampong Tralach,Kampong Tralach,Kampong Chhnang,33768.533,37803297.619,3780.330,11.926000,104.7830,12.550,104.610
"899",Kampong Chhnang,"04","0405","040503",Chres,Kampong Tralach,32553.397051,37456932.123300,3745.693212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.850000,350.410000,1.000000,Kampong Tralach,Chres,Kampong Chhnang,32553.397,37456932.123,3745.693,11.963000,104.7610,12.550,104.610
"926",Kampong Chhnang,"04","0405","040509",Ta Ches,Kampong Tralach,36975.193877,52798334.410000,5279.833441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1532.680000,93.000000,1602.000000,3632.000000,3898.000000,1694.000000,3485.000000,3747.000000,5.000000,565.340000,0.000000,250.970000,373.360000,20.620000,Kampong Tralach,Ta Ches,Kampong Chhnang,36975.194,52798334.410,5279.833,12.020000,104.7470,12.550,104.610
"934",Kampong Chhnang,"04","0405","040501",Ampil Tuek,Kampong Tralach,69792.395584,109460844.324000,10946.084432,0.000000,0.000000,1.000000,0.000000,3.000000,11.000000,0.000000,1961.000000,2706.000000,6083.000000,6608.000000,2653.000000,6095.000000,6492.000000,11.000000,328.660000,5.050000,2644.890000,5383.640000,685.610000,Kampong Tralach,Ampil Tuek,Kampong Chhnang,69792.396,109460844.324,10946.084,11.995000,104.8400,12.550,104.610
"940",Kampong Chhnang,"04","0405","040508",Saeb,Kampong Tralach,27974.800135,28307903.781500,2830.790378,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2933.560000,335.000000,303.000000,773.000000,758.000000,328.000000,663.000000,680.000000,1.000000,0.000000,0.000000,284.530000,36.950000,8.500000,Kampong Tralach,Saeb,Kampong Chhnang,27974.800,28307903.782,2830.790,12.062000,104.7290,12.550,104.610
"956",Kampong Chhnang,"04","0406","040613",Tuek Hout,Rolea B'ier,40053.121062,57657836.306700,5765.783631,0.000000,0.000000,0.000000,0.000000,1.000000,3.000000,1497.990000,353.000000,915.000000,2076.000000,2090.000000,863.000000,2054.000000,2042.000000,3.000000,106.570000,0.000000,605.270000,44.200000,40.990000,Rolea B'ier,Tuek Hout,Kampong Chhnang,40053.121,57657836.307,5765.784,12.097000,104.7190,12.550,104.610
"964",Kampong Chhnang,"04","0402","040202",Kaoh Thkov,Chol Kiri,50012.120279,112624233.843000,11262.423384,0.000000,0.000000,1.000000,0.000000,1.000000,8.000000,0.000000,1764.000000,2135.000000,5157.000000,5412.000000,2072.000000,5156.000000,5381.000000,10.000000,122.750000,0.000000,7573.320000,0.000000,373.120000,Chol Kiri,Kaoh Thkov,Kampong Chhnang,50012.120,112624233.843,11262.423,12.085000,104.8090,12.550,104.610
"981",Kampong Chhnang,"04","0402","040201",Chol Sar,Chol Kiri,38991.262625,36975797.775700,3697.579778,0.000000,0.000000,0.000000,0.000000,1.000000,3.000000,0.000000,643.000000,1221.000000,2762.000000,2821.000000,1213.000000,2739.000000,2812.000000,5.000000,0.000000,0.000000,2616.420000,0.000000,63.720000,Chol Kiri,Chol Sar,Kampong Chhnang,38991.263,36975797.776,3697.580,12.134000,104.8500,12.550,104.610
"985",Kampong Chhnang,"04","0402","040205",Prey Kri,Chol Kiri,30581.821316,42593390.787300,4259.339079,0.000000,0.000000,1.000000,0.000000,2.000000,7.000000,0.000000,2217.000000,1356.000000,2758.000000,2913.000000,1339.000000,2699.000000,2755.000000,3.000000,123.040000,0.000000,2051.060000,1427.490000,193.710000,Chol Kiri,Prey Kri,Kampong Chhnang,30581.821,42593390.787,4259.339,12.171000,104.8750,12.550,104.610
"986",Kampong Chhnang,"04","0406","040605",Kouk Banteay,Rolea B'ier,40416.314183,64972314.397800,6497.231440,1.000000,0.000000,0.000000,2.000000,0.000000,1.000000,713.070000,96.000000,479.000000,1143.000000,1160.000000,456.000000,1061.000000,1129.000000,2.000000,16.140000,0.000000,0.000000,18.410000,0.000000,Rolea B'ier,Kouk Banteay,Kampong Chhnang,40416.314,64972314.398,6497.231,12.176000,104.7300,12.550,104.610
"1000",Kampong Chhnang,"04","0406","040606",Krang Leav,Rolea B'ier,32064.980346,60580912.713700,6058.091271,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1011.800000,1.000000,780.000000,1435.000000,1595.000000,760.000000,1345.000000,1620.000000,4.000000,266.410000,0.000000,0.000000,328.640000,0.320000,Rolea B'ier,Krang Leav,Kampong Chhnang,32064.980,60580912.714,6058.091,12.213000,104.5510,12.550,104.610
"1001",Kampong Chhnang,"04","0402","040203",Kampong Ous,Chol Kiri,36013.137659,40470357.254500,4047.035725,0.000000,0.000000,0.000000,0.000000,2.000000,2.000000,0.000000,316.000000,920.000000,2127.000000,2148.000000,905.000000,2068.000000,2102.000000,4.000000,0.000000,0.000000,1225.470000,0.000000,46.910000,Chol Kiri,Kampong Ous,Kampong Chhnang,36013.138,40470357.255,4047.036,12.209000,104.7540,12.550,104.610
"1010",Kampong Thom,"06","0601","060114",Sou Young,Baray,38069.473293,19736874.570000,1973.687457,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.160000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,53.420000,0.000000,Baray,Sou Young,Kampong Thom,38069.473,19736874.570,1973.687,12.244000,105.0940,13.100,105.180
"1011",Kampong Chhnang,"04","0403","040302",Kampong Chhnang,Kampong Chhnang,23163.602762,20682680.855700,2068.268086,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,78.000000,2463.000000,4912.000000,5488.000000,2392.000000,4821.000000,5443.000000,6.000000,332.310000,0.000000,102.510000,0.000000,0.000000,Kampong Chhnang,Kampong Chhnang,Kampong Chhnang,23163.603,20682680.856,2068.268,12.241000,104.6900,12.550,104.610
"1018",Kampong Thom,"06","0601","060113",Pongro,Baray,48565.879200,52643422.328000,5264.342233,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.710000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.070000,701.960000,0.000000,Baray,Pongro,Kampong Thom,48565.879,52643422.328,5264.342,14.057000,103.6280,13.100,105.180
"1024",Kampong Thom,"06","0601","060109",Chrolong,Baray,36122.726451,38103713.355000,3810.371335,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7741.960000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,265.490000,0.000000,Baray,Chrolong,Kampong Thom,36122.726,38103713.355,3810.371,12.273000,105.0700,13.100,105.180
"1026",Kampong Chhnang,"04","0402","040204",Peam Chhkaok,Chol Kiri,50630.450797,95937809.591800,9593.780959,0.000000,0.000000,1.000000,0.000000,1.000000,6.000000,0.000000,470.000000,1306.000000,3135.000000,3210.000000,1301.000000,3168.000000,3227.000000,4.000000,0.000000,0.000000,4758.500000,2.790000,62.600000,Chol Kiri,Peam Chhkaok,Kampong Chhnang,50630.451,95937809.592,9593.781,12.232000,104.8310,12.550,104.610
"1029",Kampong Chhnang,"04","0404","040403",Kampong Hau,Kampong Leaeng,39280.105138,49559312.550800,4955.931255,0.000000,0.000000,1.000000,0.000000,3.000000,6.000000,0.000000,1349.000000,2003.000000,4506.000000,4542.000000,1894.000000,4404.000000,4671.000000,7.000000,111.930000,0.000000,1958.690000,174.610000,157.210000,Kampong Leaeng,Kampong Hau,Kampong Chhnang,39280.105,49559312.551,4955.931,12.255000,104.7430,12.550,104.610
"1033",Kampong Chhnang,"04","0403","040304",Khsam,Kampong Chhnang,17564.873641,12598819.019900,1259.881902,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,259.000000,1873.000000,3479.000000,3622.000000,1679.000000,3074.000000,3393.000000,8.000000,298.740000,0.000000,425.260000,176.700000,48.320000,Kampong Chhnang,Khsam,Kampong Chhnang,17564.874,12598819.020,1259.882,12.281000,104.6600,12.550,104.610
"1034",Kampong Chhnang,"04","0403","040301",Phsar Chhnang,Kampong Chhnang,24021.980768,10664714.877600,1066.471488,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,290.000000,1754.000000,5074.000000,5255.000000,1965.000000,5070.000000,5143.000000,5.000000,71.620000,0.000000,331.910000,0.000000,5.540000,Kampong Chhnang,Phsar Chhnang,Kampong Chhnang,24021.981,10664714.878,1066.471,12.280000,104.6770,12.550,104.610
"1036",Kampong Chhnang,"04","0406","040602",Banteay Preal,Rolea B'ier,33246.228137,50560893.347900,5056.089335,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,4852.210000,31.000000,1003.000000,1774.000000,1995.000000,963.000000,1771.000000,1991.000000,8.000000,706.260000,0.000000,0.610000,658.090000,14.910000,Rolea B'ier,Banteay Preal,Kampong Chhnang,33246.228,50560893.348,5056.089,12.276000,104.5390,12.550,104.610
"1037",Kampong Thom,"06","0601","060115",Sralau,Baray,73803.660002,159381946.616000,15938.194662,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4988.500000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,10.050000,0.000000,611.750000,3722.250000,0.000000,Baray,Sralau,Kampong Thom,73803.660,159381946.616,15938.195,12.293000,104.9690,13.100,105.180
"1039",Kampong Chhnang,"04","0404","040409",Trangel,Kampong Leaeng,27768.564199,36330826.289600,3633.082629,0.000000,1.000000,0.000000,0.000000,2.000000,5.000000,1.080000,1945.000000,1450.000000,2955.000000,3461.000000,1499.000000,3033.000000,3327.000000,7.000000,151.050000,24.350000,472.960000,2103.510000,201.100000,Kampong Leaeng,Trangel,Kampong Chhnang,27768.564,36330826.290,3633.083,12.308000,104.7300,12.550,104.610
"1046",Kampong Chhnang,"04","0406","040608",Prasnoeb,Rolea B'ier,55534.091124,124889632.396000,12488.963240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2739.100000,26.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,744.690000,1.090000,Rolea B'ier,Prasnoeb,Kampong Chhnang,55534.091,124889632.396,12488.963,12.300000,104.4700,12.550,104.610
"1049",Kampong Chhnang,"04","0406","040612",Svay Chrum,Rolea B'ier,42457.240839,85722633.706000,8572.263371,1.000000,0.000000,0.000000,1.000000,0.000000,4.000000,5018.970000,131.000000,2142.000000,4438.000000,4827.000000,2122.000000,4318.000000,4712.000000,12.000000,392.130000,0.000000,1932.130000,1780.810000,118.630000,Rolea B'ier,Svay Chrum,Kampong Chhnang,42457.241,85722633.706,8572.263,12.316000,104.6130,12.550,104.610
"1050",Kampong Chhnang,"04","0404","040408",Svay Rumpear,Kampong Leaeng,41388.608508,77774963.513500,7777.496351,1.000000,0.000000,1.000000,1.000000,1.000000,6.000000,1417.960000,1188.000000,1443.000000,3046.000000,3293.000000,1409.000000,2966.000000,3177.000000,5.000000,122.340000,0.000000,1305.790000,1986.700000,169.090000,Kampong Leaeng,Svay Rumpear,Kampong Chhnang,41388.609,77774963.514,7777.496,12.310000,104.7890,12.550,104.610
"1051",Kampong Thom,"06","0601","060118",Triel,Baray,79685.447588,160235390.518000,16023.539052,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.360000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,205.530000,0.000000,436.460000,3673.350000,0.150000,Baray,Triel,Kampong Thom,79685.448,160235390.518,16023.539,12.343000,105.0170,13.100,105.180
"1057",Kampong Chhnang,"04","0404","040407",Samraong Saen,Kampong Leaeng,38369.985365,46068296.748200,4606.829675,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,231.000000,439.000000,982.000000,1160.000000,411.000000,975.000000,1120.000000,2.000000,4.520000,0.000000,190.160000,828.310000,9.420000,Kampong Leaeng,Samraong Saen,Kampong Chhnang,38369.985,46068296.748,4606.830,12.351000,104.8590,12.550,104.610
"1067",Kampong Chhnang,"04","0404","040405",Pou,Kampong Leaeng,41293.339347,90505881.821200,9050.588182,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,4305.390000,262.000000,1409.000000,2952.000000,3002.000000,1391.000000,2818.000000,3068.000000,6.000000,303.440000,47.950000,3820.090000,887.940000,364.730000,Kampong Leaeng,Pou,Kampong Chhnang,41293.339,90505881.821,9050.588,12.363000,104.6900,12.550,104.610
"1070",Kampong Chhnang,"04","0401","040106",Melum,Baribour,31432.955396,52121915.825000,5212.191582,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1261.560000,122.000000,290.000000,550.000000,595.000000,268.000000,532.000000,567.000000,2.000000,132.160000,0.000000,408.130000,2490.710000,12.710000,Baribour,Melum,Kampong Chhnang,31432.955,52121915.825,5212.192,12.373000,104.5360,12.550,104.610
"1074",Kampong Thom,"06","0601","060103",Baray,Baray,59059.716248,141851548.633000,14185.154863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.780000,13.000000,2829.000000,6719.000000,7408.000000,2814.000000,6675.000000,7228.000000,12.000000,527.470000,0.000000,1320.540000,3989.670000,10.000000,Baray,Baray,Kampong Thom,59059.716,141851548.633,14185.155,12.400000,104.9970,13.100,105.180
"1075",Kampong Chhnang,"04","0401","040107",Phsar,Baribour,34524.833897,36692158.930500,3669.215893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.790000,433.490000,0.050000,Baribour,Phsar,Kampong Chhnang,34524.834,36692158.931,3669.216,12.382000,104.4850,12.550,104.610
"1076",Kampong Thom,"06","0601","060104",Boeng,Baray,35798.864929,27519955.360300,2751.995536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7786.820000,14.000000,1125.000000,2170.000000,2214.000000,1116.000000,2133.000000,2127.000000,2.000000,54.990000,0.000000,279.980000,389.270000,0.010000,Baray,Boeng,Kampong Thom,35798.865,27519955.360,2751.996,12.432000,105.0920,13.100,105.180
"1078",Kampong Chhnang,"04","0401","040105",Kampong Preah Kokir,Baribour,48593.652346,58107417.261700,5810.741726,0.000000,0.000000,0.000000,0.000000,1.000000,2.000000,0.000000,112.000000,530.000000,1084.000000,1154.000000,520.000000,1157.000000,1103.000000,4.000000,0.000000,0.000000,2668.150000,240.830000,14.600000,Baribour,Kampong Preah Kokir,Kampong Chhnang,48593.652,58107417.262,5810.742,12.401000,104.5770,12.550,104.610
"1084",Kampong Chhnang,"04","0404","040402",Dar,Kampong Leaeng,45888.079689,86995746.865300,8699.574687,0.000000,1.000000,0.000000,0.000000,1.000000,5.000000,3613.050000,1701.000000,1780.000000,3621.000000,3799.000000,1782.000000,3557.000000,3790.000000,5.000000,264.640000,0.000000,969.090000,2566.660000,316.740000,Kampong Leaeng,Dar,Kampong Chhnang,45888.080,86995746.865,8699.575,12.396000,104.8140,12.550,104.610
"1089",Kampong Chhnang,"04","0401","040104",Khon Rang,Baribour,26517.962081,34542712.077400,3454.271208,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,28.000000,888.000000,1668.000000,1914.000000,863.000000,1690.000000,1867.000000,4.000000,177.020000,0.000000,253.720000,779.270000,0.070000,Baribour,Khon Rang,Kampong Chhnang,26517.962,34542712.077,3454.271,12.441000,104.4920,12.550,104.610
"1095",Kampong Thom,"06","0601","060108",Chong Doung,Baray,73389.592105,126931533.753000,12693.153375,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,2.070000,50.000000,2141.000000,4574.000000,4633.000000,2090.000000,4517.000000,4497.000000,5.000000,312.180000,0.000000,469.880000,4651.750000,19.490000,Baray,Chong Doung,Kampong Thom,73389.592,126931533.753,12693.153,12.457000,105.0160,13.100,105.180
"1097",Kampong Chhnang,"04","0401","040111",Trapeang Chan,Baribour,25833.293653,38943902.480600,3894.390248,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,53.260000,8.000000,1141.000000,2117.000000,2236.000000,1081.000000,1899.000000,2354.000000,3.000000,449.610000,0.000000,17.550000,268.460000,4.830000,Baribour,Trapeang Chan,Kampong Chhnang,25833.294,38943902.481,3894.390,12.471000,104.4100,12.550,104.610
"1102",Pursat,"15","1505","150501",Chamraeun Phal,Pursat,37630.023523,58955759.925100,5895.575993,1.000000,0.000000,1.000000,1.000000,1.000000,1.000000,3855.690000,184.000000,364.000000,769.000000,817.000000,404.000000,707.000000,710.000000,2.000000,173.250000,2.630000,17.930000,380.990000,21.220000,Pursat,Chamraeun Phal,Pursat,37630.024,58955759.925,5895.576,12.475000,103.8540,12.830,103.700
"1104",Kampong Chhnang,"04","0404","040406",Pralay Meas,Kampong Leaeng,72955.414528,101132131.562000,10113.213156,0.000000,0.000000,1.000000,0.000000,0.000000,5.000000,0.000000,0.000000,1170.000000,3041.000000,3210.000000,1200.000000,2988.000000,3180.000000,7.000000,0.000000,0.000000,4687.410000,0.000000,25.760000,Kampong Leaeng,Pralay Meas,Kampong Chhnang,72955.415,101132131.562,10113.213,12.446000,104.6140,12.550,104.610
"1105",Kampong Chhnang,"04","0401","040102",Chhnok Tru,Baribour,37128.761903,30015228.839400,3001.522884,0.000000,0.000000,1.000000,0.000000,0.000000,3.000000,95.490000,72.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.960000,64.180000,0.560000,Baribour,Chhnok Tru,Kampong Chhnang,37128.762,30015228.839,3001.523,12.495000,104.4600,12.550,104.610
"1110",Pursat,"15","1503","150311",Tnaot Chum,Krakor,66744.943829,169101257.341000,16910.125734,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0.000000,158.000000,1876.000000,3774.000000,3941.000000,1770.000000,3801.000000,3691.000000,7.000000,535.450000,0.000000,488.010000,1743.410000,44.190000,Krakor,Tnaot Chum,Pursat,66744.944,169101257.341,16910.126,12.508000,105.0160,12.830,103.700
"1114",Pursat,"15","1505","150506",Roleab,Pursat,70662.635355,204545816.924000,20454.581692,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,0.000000,697.000000,2958.000000,5715.000000,6100.000000,2710.000000,5568.000000,5875.000000,11.000000,495.150000,0.000000,74.360000,4700.970000,77.020000,Pursat,Roleab,Pursat,70662.635,204545816.924,20454.582,12.450000,103.9450,12.830,103.700
"1117",Pursat,"15","1505","150503",Lolok Sa,Pursat,43402.102874,42757162.305100,4275.716231,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.720000,270.000000,1244.000000,2764.000000,2840.000000,1222.000000,2779.000000,2862.000000,6.000000,334.140000,24.780000,16.880000,606.200000,47.030000,Pursat,Lolok Sa,Pursat,43402.103,42757162.305,4275.716,12.511000,103.8390,12.830,103.700
"1118",Kampong Thom,"06","0601","060117",Tnaot Chum,Baray,47378.922702,60518779.291300,6051.877929,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,5505.780000,741.000000,2127.000000,5102.000000,5209.000000,2086.000000,4712.000000,4722.000000,9.000000,368.700000,0.000000,0.000000,4581.970000,94.890000,Baray,Tnaot Chum,Kampong Thom,47378.923,60518779.291,6051.878,12.508000,105.0160,13.100,105.180
"1122",Pursat,"15","1505","150505",Prey Nhi,Pursat,17917.014742,7818752.451590,781.875245,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,8555.110000,173.000000,835.000000,1640.000000,1859.000000,809.000000,1597.000000,1833.000000,5.000000,144.870000,0.000000,0.000000,245.470000,26.630000,Pursat,Prey Nhi,Pursat,17917.015,7818752.452,781.875,12.533000,103.9580,12.830,103.700
"1123",Kampong Thom,"06","0607","060706",Pnov,Santuk,95093.085224,109244544.470000,10924.454447,0.000000,0.000000,0.000000,0.000000,1.000000,5.000000,3832.000000,623.000000,646.000000,1198.000000,1340.000000,591.000000,1281.000000,1412.000000,3.000000,45.990000,0.000000,768.860000,4984.610000,59.890000,Santuk,Pnov,Kampong Thom,95093.085,109244544.470,10924.454,12.471000,104.9090,13.100,105.180
"1125",Kampong Thom,"06","0601","060105",Chaeung Daeung,Baray,42592.297428,71884981.961200,7188.498196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,158.610000,339.150000,2.630000,Baray,Chaeung Daeung,Kampong Thom,42592.297,71884981.961,7188.498,12.473000,105.1980,13.100,105.180
"1128",Pursat,"15","1505","150507",Svay At,Pursat,15371.182935,11048222.571700,1104.822257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7983.490000,157.000000,549.000000,1134.000000,1021.000000,498.000000,1010.000000,1027.000000,2.000000,131.920000,0.000000,0.000000,313.960000,15.870000,Pursat,Svay At,Pursat,15371.183,11048222.572,1104.822,12.532000,103.8850,12.830,103.700
"1129",Pursat,"15","1503","150302",Ansa Chambak,Krakor,66020.498688,209638832.957000,20963.883296,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,2862.350000,23.000000,987.000000,1692.000000,1815.000000,807.000000,1657.000000,1677.000000,2.000000,277.400000,0.000000,40.940000,1039.890000,16.860000,Krakor,Ansa Chambak,Pursat,66020.499,209638832.957,20963.883,12.447000,104.3220,12.830,103.700
"1132",Pursat,"15","1505","150508",Banteay Dei,Pursat,19848.230492,14589361.326700,1458.936133,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,882.560000,411.000000,1373.000000,2776.000000,2959.000000,1304.000000,2737.000000,2832.000000,11.000000,112.680000,0.000000,0.000000,1059.800000,18.200000,Pursat,Banteay Dei,Pursat,19848.230,14589361.327,1458.936,12.546000,103.9580,12.830,103.700
"1133",Kampong Chhnang,"04","0404","040401",Chranouk,Kampong Leaeng,69324.914918,265534914.773000,26553.491477,0.000000,0.000000,1.000000,0.000000,1.000000,2.000000,0.000000,345.000000,1913.000000,3891.000000,4076.000000,1935.000000,4134.000000,4260.000000,4.000000,96.510000,1.020000,4543.030000,1489.560000,137.660000,Kampong Leaeng,Chranouk,Kampong Chhnang,69324.915,265534914.773,26553.491,12.470000,104.7410,12.550,104.610
"1134",Pursat,"15","1503","150303",Boeng Kantuot,Krakor,32330.998040,46917047.614600,4691.704761,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.100000,46.000000,162.000000,304.000000,318.000000,151.000000,279.000000,302.000000,1.000000,279.390000,0.000000,24.810000,888.800000,12.720000,Krakor,Boeng Kantuot,Pursat,32330.998,46917047.615,4691.705,12.545000,104.0480,12.830,103.700
"1135",Pursat,"15","1503","150307",Kbal Trach,Krakor,60113.582478,161868388.860000,16186.838886,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,292.000000,521.000000,577.000000,271.000000,509.000000,564.000000,1.000000,62.650000,0.000000,0.000000,878.500000,3.070000,Krakor,Kbal Trach,Pursat,60113.582,161868388.860,16186.839,12.470000,104.2380,12.830,103.700
"1137",Pursat,"15","1501","150109",Ta Lou,Bakan,90674.623618,305049499.596000,30504.949960,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.130000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,261.010000,0.000000,43.430000,1084.450000,15.630000,Bakan,Ta Lou,Pursat,90674.624,305049499.596,30504.950,12.475000,103.6050,12.830,103.700
"1140",Pursat,"15","1502","150209",Veal,Kandieng,9529.203187,5305078.321190,530.507832,1.000000,0.000000,0.000000,0.000000,0.000000,2.000000,3016.390000,228.000000,1381.000000,2742.000000,2821.000000,1294.000000,2650.000000,2867.000000,10.000000,146.460000,0.000000,0.000000,358.950000,35.040000,Kandieng,Veal,Pursat,9529.203,5305078.321,530.508,12.563000,103.9260,12.830,103.700
"1141",Pursat,"15","1505","150504",Phteah Prey,Pursat,20496.051112,12778672.702200,1277.867270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8640.370000,214.000000,4120.000000,8650.000000,9095.000000,3907.000000,8173.000000,8983.000000,9.000000,392.930000,0.000000,0.000000,184.470000,26.470000,Pursat,Phteah Prey,Pursat,20496.051,12778672.702,1277.867,12.554000,103.9000,12.830,103.700
"1142",Kampong Thom,"06","0607","060701",Boeng Lvea,Santuk,15048.509983,8022888.945450,802.288895,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9769.310000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.060000,147.350000,0.030000,Santuk,Boeng Lvea,Kampong Thom,15048.510,8022888.945,802.289,12.557000,105.1460,13.100,105.180
"1143",Kampong Thom,"06","0607","060707",Prasat,Santuk,38913.939279,50419010.673000,5041.901067,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,1.390000,65.000000,2339.000000,5300.000000,5565.000000,2229.000000,5181.000000,5398.000000,9.000000,491.610000,0.000000,109.340000,1569.450000,16.550000,Santuk,Prasat,Kampong Thom,38913.939,50419010.673,5041.901,13.800000,103.8360,13.100,105.180
"1146",Kampong Thom,"06","0607","060703",Kampong Thma,Santuk,52437.852697,53601727.613200,5360.172761,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,2.570000,88.000000,1995.000000,4211.000000,4340.000000,1935.000000,4089.000000,4241.000000,8.000000,560.080000,0.000000,171.550000,866.210000,21.750000,Santuk,Kampong Thma,Kampong Thom,52437.853,53601727.613,5360.173,12.533000,105.1490,13.100,105.180
"1147",Pursat,"15","1503","150305",Kampong Luong,Krakor,21290.798900,20934883.478300,2093.488348,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080000,0.000000,0.000000,102.600000,2.950000,Krakor,Kampong Luong,Pursat,21290.799,20934883.478,2093.488,12.563000,104.2100,12.830,103.700
"1150",Kampong Chhnang,"04","0404","040404",Phlov Tuk,Kampong Leaeng,62951.727655,192913665.693000,19291.366569,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,827.000000,1801.000000,1790.000000,811.000000,1820.000000,1799.000000,2.000000,0.000000,0.000000,1133.940000,0.000000,1.450000,Kampong Leaeng,Phlov Tuk,Kampong Chhnang,62951.728,192913665.693,19291.367,12.548000,104.6140,12.550,104.610
"1152",Pursat,"15","1502","150201",Anlong Vil,Kandieng,32671.422394,31770765.120700,3177.076512,1.000000,0.000000,1.000000,1.000000,1.000000,14.000000,4350.440000,1648.000000,1532.000000,3037.000000,3270.000000,1419.000000,2825.000000,3138.000000,16.000000,207.540000,0.000000,0.000000,2378.000000,293.090000,Kandieng,Anlong Vil,Pursat,32671.422,31770765.121,3177.077,13.075000,103.2760,12.830,103.700
